UniteDescriptor;ClassNameForDebug;Nationalite;MotherCountry;UnitConcealmentBonus;ArmorDescriptorFront;ArmorDescriptorSides;ArmorDescriptorRear;ArmorDescriptorTop;MaxDamages;HitRollECM;NbSoldatInGroupeCombat;MaxSpeed;RoadSpeed;SpeedBonusOnRoad;MaxAcceleration;MaxDeceleration;TempsDemiTour;FuelCapacity;FuelMoveDuration;Autonomy;OpticalStrength;OpticalStrengthAltitude;IdentifyBaseProbability;TimeBetweenEachIdentifyRoll;TransportedSoldier;IsTowable;ProductionYear;UnitAttackValue;UnitDefenseValue;EvacuationTime;TravelDuration;RoleList;SpecialtiesList;Factory;Resource_CommandPoints;Resource_Tickets;RevealInfluence;UpgradeFromUnit;SupplyCapacity;UnlockableOrders;WeaponDescriptor;DeploymentShift;Altitude;AltitudeMax;AltitudeMin;AltitudeMinForRoll;MinRollSpeedForRoll;Speed;AgilityRadius;PitchAngle;RollAngle;PitchSpeed;RollSpeed;UpwardSpeed;TorqueManoeuvrability;CyclicManoeuvrability;MaxInclination;GFactorLimit;RotorArea
"Descriptor_Unit_Scout_BEL";"Unit_Scout_BEL";"ENationaliteAllied";"BEL";2.5;"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";4.0;0.0;;24.75;;0.0;13.5;69.75;0.1;;;;191.025;40;0.56;4.0;"Scout_BEL";0;1981;15;25;;;"tank_D";"['reco']";"EDefaultFactoriesRecons";45;3;0;;;"Descriptor_OrderAvailability_Scout_BEL";"WeaponDescriptor_Scout_BEL";2473.4982332155478;;;;;;;;;;;;;;;;;
"Descriptor_Unit_Scout_CMD_DDR";"Unit_Scout_CMD_DDR";"ENationaliteAxis";"DDR";2.0;"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";5.0;0.0;;24.75;;0.0;13.5;69.75;0.1;;;;84.9;20;0.26;8.0;"Scout_CMD_DDR";0;0;15;25;;;"tank_D";"['hq']";"EDefaultFactoriesInfantry";110;5;0;;;"Descriptor_OrderAvailability_Scout_CMD_DDR";"WeaponDescriptor_Scout_CMD_DDR";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_Scout_CMD_RFA";"Unit_Scout_CMD_RFA";"ENationaliteAllied";"RFA";2.0;"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";3.0;0.0;;24.75;;0.0;13.5;69.75;0.1;;;;84.9;20;0.26;8.0;"Scout_CMD_RFA";0;0;15;25;;;"tank_D";"['hq']";"EDefaultFactoriesInfantry";105;5;0;;;"Descriptor_OrderAvailability_Scout_CMD_RFA";"WeaponDescriptor_Scout_CMD_RFA";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_Scout_DDR";"Unit_Scout_DDR";"ENationaliteAxis";"DDR";2.5;"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";4.0;0.0;;24.75;;0.0;13.5;69.75;0.1;;;;191.025;40;0.56;4.0;"Scout_DDR";0;1981;15;25;;;"tank_C";"['reco']";"EDefaultFactoriesRecons";55;3;0;;;"Descriptor_OrderAvailability_Scout_DDR";"WeaponDescriptor_Scout_DDR";2473.4982332155478;;;;;;;;;;;;;;;;;
"Descriptor_Unit_Scout_FR";"Unit_Scout_FR";"ENationaliteAllied";"FR";2.5;"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";4.0;0.0;;24.75;;0.0;13.5;69.75;0.1;;;;191.025;40;0.56;4.0;"Scout_FR";0;1981;15;25;;;"tank_D";"['reco']";"EDefaultFactoriesRecons";50;3;0;;;"Descriptor_OrderAvailability_Scout_FR";"WeaponDescriptor_Scout_FR";2473.4982332155478;;;;;;;;;;;;;;;;;
"Descriptor_Unit_Scout_LRRP_DDR";"Unit_Scout_LRRP_DDR";"ENationaliteAxis";"DDR";2.5;"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";9.0;0.0;;24.75;;0.0;13.5;69.75;0.1;;;;191.025;40;0.56;4.0;"Scout_LRRP_DDR";0;0;15;25;;;"tank_A";"['reco']";"EDefaultFactoriesRecons";75;3;0;;;"Descriptor_OrderAvailability_Scout_LRRP_DDR";"WeaponDescriptor_Scout_LRRP_DDR";2473.4982332155478;;;;;;;;;;;;;;;;;
"Descriptor_Unit_Scout_LRRP_SOV";"Unit_Scout_LRRP_SOV";"ENationaliteAxis";"SOV";2.5;"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";7.0;0.0;;24.75;;0.0;13.5;69.75;0.1;;;;191.025;40;0.56;4.0;"Scout_LRRP_SOV";0;1981;15;25;;;"tank_B";"['reco']";"EDefaultFactoriesRecons";60;3;0;;;"Descriptor_OrderAvailability_Scout_LRRP_SOV";"WeaponDescriptor_Scout_LRRP_SOV";2473.4982332155478;;;;;;;;;;;;;;;;;
"Descriptor_Unit_Scout_RFA";"Unit_Scout_RFA";"ENationaliteAllied";"RFA";2.5;"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";4.0;0.0;;24.75;;0.0;13.5;69.75;0.1;;;;191.025;40;0.56;4.0;"Scout_RFA";0;1981;15;25;;;"tank_B";"['reco']";"EDefaultFactoriesRecons";60;3;0;;;"Descriptor_OrderAvailability_Scout_RFA";"WeaponDescriptor_Scout_RFA";2473.4982332155478;;;;;;;;;;;;;;;;;
"Descriptor_Unit_Scout_SOV";"Unit_Scout_SOV";"ENationaliteAxis";"SOV";2.5;"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";4.0;0.0;;24.75;;0.0;13.5;69.75;0.1;;;;191.025;40;0.56;4.0;"Scout_SOV";0;1981;15;25;;;"tank_C";"['reco']";"EDefaultFactoriesRecons";55;3;0;;;"Descriptor_OrderAvailability_Scout_SOV";"WeaponDescriptor_Scout_SOV";2473.4982332155478;;;;;;;;;;;;;;;;;
"Descriptor_Unit_Scout_UK";"Unit_Scout_UK";"ENationaliteAllied";"UK";2.5;"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";4.0;0.0;;24.75;;0.0;13.5;69.75;0.1;;;;191.025;40;0.56;4.0;"Scout_UK";0;1981;15;25;;;"tank_D";"['reco']";"EDefaultFactoriesRecons";55;3;0;;;"Descriptor_OrderAvailability_Scout_UK";"WeaponDescriptor_Scout_UK";2473.4982332155478;;;;;;;;;;;;;;;;;
"Descriptor_Unit_Scout_US";"Unit_Scout_US";"ENationaliteAllied";"US";2.5;"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";4.0;0.0;;24.75;;0.0;13.5;69.75;0.1;;;;191.025;40;0.56;4.0;"Scout_US";0;1981;15;25;;;"tank_D";"['reco']";"EDefaultFactoriesRecons";40;3;0;;;"Descriptor_OrderAvailability_Scout_US";"WeaponDescriptor_Scout_US";2473.4982332155478;;;;;;;;;;;;;;;;;
"Descriptor_Unit_Scout_VDV_SOV";"Unit_Scout_VDV_SOV";"ENationaliteAxis";"SOV";2.5;"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";4.0;0.0;;24.75;;0.0;13.5;69.75;0.1;;;;191.025;40;0.56;4.0;"Scout_VDV_SOV";0;1981;15;25;;;"tank_B";"['reco']";"EDefaultFactoriesRecons";60;3;0;;;"Descriptor_OrderAvailability_Scout_VDV_SOV";"WeaponDescriptor_Scout_VDV_SOV";3533.5689045936397;;;;;;;;;;;;;;;;;
"Descriptor_Unit_Security_RFA";"Unit_Security_RFA";"ENationaliteAllied";"RFA";2.0;"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";11.0;0.0;;24.75;;0.0;13.5;69.75;0.1;;;;84.9;40;0.26;8.0;"Security_RFA";0;1981;15;25;;;"tank_C";"['infantry']";"EDefaultFactoriesInfantry";25;2;0;"Descriptor_Unit_HeimatschutzJager_RFA";;"Descriptor_OrderAvailability_Security_RFA";"WeaponDescriptor_Security_RFA";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_Spetsnaz_CMD_SOV";"Unit_Spetsnaz_CMD_SOV";"ENationaliteAxis";"SOV";2.0;"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";7.0;0.0;;24.75;;0.0;13.5;69.75;0.1;;;;84.9;20;0.26;8.0;"Spetsnaz_CMD_SOV";0;1981;15;25;;;"tank_B";"['hq']";"EDefaultFactoriesInfantry";130;5;0;;;"Descriptor_OrderAvailability_Spetsnaz_CMD_SOV";"WeaponDescriptor_Spetsnaz_CMD_SOV";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_Spetsnaz_SOV";"Unit_Spetsnaz_SOV";"ENationaliteAxis";"SOV";2.0;"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";"ArmorDescriptor_Infanterie_1";7.0;0.0;;24.75;;0.0;13.5;69.75;0.1;;;;84.9;40;0.26;8.0;"Spetsnaz_SOV";0;1981;15;25;;;"tank_B";"['infantry']";"EDefaultFactoriesInfantry";55;2;0;"Descriptor_Unit_Spetsnaz_CMD_SOV";;"Descriptor_OrderAvailability_Spetsnaz_SOV";"WeaponDescriptor_Spetsnaz_SOV";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T34_85M_DDR";"Unit_T34_85M_DDR";"ENationaliteAxis";"DDR";1.0;"ArmorDescriptor_Blindage_3";"ArmorDescriptor_Blindage_2";"ArmorDescriptor_Blindage_1";"ArmorDescriptor_Vehicule_2";10.0;0.0;;54.0;;0.8333333333333333;22.5;45.0;7.0;1350;450.0;;63.675;20;0.2;10.0;"T34_85M_DDR";0;0;60;60;;;"tank_D";"['armor']";"EDefaultFactoriesTanks";25;5;0;"Descriptor_Unit_PT76B_tank_DDR";;"Descriptor_OrderAvailability_T34_85M_DDR";"WeaponDescriptor_T34_85M_DDR";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T55AM2B_DDR";"Unit_T55AM2B_DDR";"ENationaliteAxis";"DDR";1.0;"ArmorDescriptor_Blindage_10";"ArmorDescriptor_Blindage_5";"ArmorDescriptor_Blindage_2";"ArmorDescriptor_Blindage_2";10.0;0.0;;45.0;;1.2000000000000002;18.0;45.0;8.0;1350;450.0;;63.675;20;0.2;10.0;"T55AM2B_DDR";0;0;60;60;;;"tank_D";"['armor']";"EDefaultFactoriesTanks";90;5;0;"Descriptor_Unit_T55AM2_DDR";;"Descriptor_OrderAvailability_T55AM2B_DDR";"WeaponDescriptor_T55AM2B_DDR";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T55AM2_CMD_DDR";"Unit_T55AM2_CMD_DDR";"ENationaliteAxis";"DDR";1.0;"ArmorDescriptor_Blindage_10";"ArmorDescriptor_Blindage_5";"ArmorDescriptor_Blindage_2";"ArmorDescriptor_Blindage_2";10.0;0.0;;45.0;;1.2000000000000002;18.0;45.0;8.0;1500;500.0;;84.9;20;0.26;8.0;"T55AM2_CMD_DDR";0;0;60;60;;;"tank_D";"['hq']";"EDefaultFactoriesTanks";175;9;0;;;"Descriptor_OrderAvailability_T55AM2_CMD_DDR";"WeaponDescriptor_T55AM2_CMD_DDR";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T55AM2_DDR";"Unit_T55AM2_DDR";"ENationaliteAxis";"DDR";1.0;"ArmorDescriptor_Blindage_10";"ArmorDescriptor_Blindage_5";"ArmorDescriptor_Blindage_2";"ArmorDescriptor_Blindage_2";10.0;0.0;;45.0;;1.2000000000000002;18.0;45.0;8.0;1350;450.0;;63.675;20;0.2;10.0;"T55AM2_DDR";0;0;60;60;;;"tank_D";"['armor']";"EDefaultFactoriesTanks";75;5;0;"Descriptor_Unit_T55AM2_CMD_DDR";;"Descriptor_OrderAvailability_T55AM2_DDR";"WeaponDescriptor_T55AM2_DDR";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T55A_CMD_DDR";"Unit_T55A_CMD_DDR";"ENationaliteAxis";"DDR";1.0;"ArmorDescriptor_Blindage_7";"ArmorDescriptor_Blindage_3";"ArmorDescriptor_Blindage_2";"ArmorDescriptor_Blindage_2";10.0;0.0;;45.0;;1.2000000000000002;18.0;45.0;8.0;1500;500.0;;84.9;20;0.26;8.0;"T55A_CMD_DDR";0;0;60;60;;;"tank_D";"['hq']";"EDefaultFactoriesTanks";145;9;0;;;"Descriptor_OrderAvailability_T55A_CMD_DDR";"WeaponDescriptor_T55A_CMD_DDR";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T55A_DDR";"Unit_T55A_DDR";"ENationaliteAxis";"DDR";1.0;"ArmorDescriptor_Blindage_7";"ArmorDescriptor_Blindage_3";"ArmorDescriptor_Blindage_2";"ArmorDescriptor_Blindage_2";10.0;0.0;;45.0;;1.2000000000000002;18.0;45.0;8.0;1350;450.0;;63.675;20;0.2;10.0;"T55A_DDR";0;0;60;60;;;"tank_D";"['armor']";"EDefaultFactoriesTanks";45;5;0;"Descriptor_Unit_T55A_CMD_DDR";;"Descriptor_OrderAvailability_T55A_DDR";"WeaponDescriptor_T55A_DDR";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T62M1_SOV";"Unit_T62M1_SOV";"ENationaliteAxis";"SOV";1.0;"ArmorDescriptor_Blindage_10";"ArmorDescriptor_Blindage_3";"ArmorDescriptor_Blindage_2";"ArmorDescriptor_Blindage_2";10.0;0.0;;45.0;;1.2000000000000002;18.0;45.0;8.0;1350;450.0;;63.675;20;0.2;10.0;"T62M1_SOV";0;0;60;60;;;"tank_D";"['armor']";"EDefaultFactoriesTanks";75;5;0;"Descriptor_Unit_T62M_CMD_SOV";;"Descriptor_OrderAvailability_T62M1_SOV";"WeaponDescriptor_T62M1_SOV";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T62MV_SOV";"Unit_T62MV_SOV";"ENationaliteAxis";"SOV";1.0;"ArmorDescriptor_Blindage_12";"ArmorDescriptor_Blindage_6";"ArmorDescriptor_Blindage_3";"ArmorDescriptor_Blindage_3";10.0;0.0;;45.0;;1.2000000000000002;18.0;45.0;8.0;1350;450.0;;63.675;20;0.2;10.0;"T62MV_SOV";0;0;60;60;;;"tank_C";"['armor']";"EDefaultFactoriesTanks";100;5;0;"Descriptor_Unit_T62M_SOV";;"Descriptor_OrderAvailability_T62MV_SOV";"WeaponDescriptor_T62MV_SOV";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T62M_CMD_SOV";"Unit_T62M_CMD_SOV";"ENationaliteAxis";"SOV";1.0;"ArmorDescriptor_Blindage_10";"ArmorDescriptor_Blindage_3";"ArmorDescriptor_Blindage_2";"ArmorDescriptor_Blindage_2";10.0;0.0;;45.0;;1.2000000000000002;18.0;45.0;8.0;1500;500.0;;84.9;20;0.26;8.0;"T62M_CMD_SOV";0;0;60;60;;;"tank_D";"['hq']";"EDefaultFactoriesTanks";170;9;0;;;"Descriptor_OrderAvailability_T62M_CMD_SOV";"WeaponDescriptor_T62M_CMD_SOV";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T62M_SOV";"Unit_T62M_SOV";"ENationaliteAxis";"SOV";1.0;"ArmorDescriptor_Blindage_10";"ArmorDescriptor_Blindage_3";"ArmorDescriptor_Blindage_2";"ArmorDescriptor_Blindage_2";10.0;0.0;;45.0;;1.2000000000000002;18.0;45.0;8.0;1350;450.0;;63.675;20;0.2;10.0;"T62M_SOV";0;0;60;60;;;"tank_D";"['armor']";"EDefaultFactoriesTanks";90;5;0;"Descriptor_Unit_T62M1_SOV";;"Descriptor_OrderAvailability_T62M_SOV";"WeaponDescriptor_T62M_SOV";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T64BV_SOV";"Unit_T64BV_SOV";"ENationaliteAxis";"SOV";1.0;"ArmorDescriptor_Blindage_17";"ArmorDescriptor_Blindage_8";"ArmorDescriptor_Blindage_4";"ArmorDescriptor_Blindage_3";10.0;0.0;;58.5;;0.6923076923076923;22.5;45.0;7.0;2040;680.0;;63.675;20;0.2;10.0;"T64BV_SOV";0;1981;60;60;;;"tank_A";"['armor']";"EDefaultFactoriesTanks";220;5;0;;;"Descriptor_OrderAvailability_T64BV_SOV";"WeaponDescriptor_T64BV_SOV";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T72B_DDR";"Unit_T72B_DDR";"ENationaliteAxis";"DDR";1.0;"ArmorDescriptor_Blindage_14";"ArmorDescriptor_Blindage_7";"ArmorDescriptor_Blindage_3";"ArmorDescriptor_Blindage_3";10.0;0.0;;54.0;;0.8333333333333333;22.5;45.0;7.0;1600;700.0;;63.675;20;0.2;10.0;"T72B_DDR";0;0;60;60;;;"tank_B";"['armor']";"EDefaultFactoriesTanks";160;5;0;;;"Descriptor_OrderAvailability_T72B_DDR";"WeaponDescriptor_T72B_DDR";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T72M1_CMD_DDR";"Unit_T72M1_CMD_DDR";"ENationaliteAxis";"DDR";1.0;"ArmorDescriptor_Blindage_12";"ArmorDescriptor_Blindage_7";"ArmorDescriptor_Blindage_3";"ArmorDescriptor_Blindage_2";10.0;0.0;;54.0;;0.8333333333333333;22.5;45.0;7.0;1600;700.0;;84.9;20;0.26;8.0;"T72M1_CMD_DDR";0;0;60;60;;;"tank_C";"['hq']";"EDefaultFactoriesTanks";230;9;0;;;"Descriptor_OrderAvailability_T72M1_CMD_DDR";"WeaponDescriptor_T72M1_CMD_DDR";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T72M1_DDR";"Unit_T72M1_DDR";"ENationaliteAxis";"DDR";1.0;"ArmorDescriptor_Blindage_14";"ArmorDescriptor_Blindage_7";"ArmorDescriptor_Blindage_3";"ArmorDescriptor_Blindage_3";10.0;0.0;;54.0;;0.8333333333333333;22.5;45.0;7.0;1600;700.0;;63.675;20;0.2;10.0;"T72M1_DDR";0;0;60;60;;;"tank_B";"['armor']";"EDefaultFactoriesTanks";150;5;0;"Descriptor_Unit_T72M_DDR";;"Descriptor_OrderAvailability_T72M1_DDR";"WeaponDescriptor_T72M1_DDR";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T72M_CMD_DDR";"Unit_T72M_CMD_DDR";"ENationaliteAxis";"DDR";1.0;"ArmorDescriptor_Blindage_12";"ArmorDescriptor_Blindage_7";"ArmorDescriptor_Blindage_3";"ArmorDescriptor_Blindage_2";10.0;0.0;;54.0;;0.8333333333333333;22.5;45.0;7.0;1600;700.0;;84.9;20;0.26;8.0;"T72M_CMD_DDR";0;0;60;60;;;"tank_C";"['hq']";"EDefaultFactoriesTanks";230;9;0;;;"Descriptor_OrderAvailability_T72M_CMD_DDR";"WeaponDescriptor_T72M_CMD_DDR";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T72M_DDR";"Unit_T72M_DDR";"ENationaliteAxis";"DDR";1.0;"ArmorDescriptor_Blindage_12";"ArmorDescriptor_Blindage_7";"ArmorDescriptor_Blindage_3";"ArmorDescriptor_Blindage_2";10.0;0.0;;54.0;;0.8333333333333333;22.5;45.0;7.0;1600;700.0;;63.675;20;0.2;10.0;"T72M_DDR";0;0;60;60;;;"tank_C";"['armor']";"EDefaultFactoriesTanks";130;5;0;"Descriptor_Unit_T72M_CMD_DDR";;"Descriptor_OrderAvailability_T72M_DDR";"WeaponDescriptor_T72M_DDR";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T72_DDR";"Unit_T72_DDR";"ENationaliteAxis";"DDR";1.0;"ArmorDescriptor_Blindage_11";"ArmorDescriptor_Blindage_6";"ArmorDescriptor_Blindage_3";"ArmorDescriptor_Blindage_2";10.0;0.0;;54.0;;0.8333333333333333;22.5;45.0;7.0;1600;700.0;;63.675;20;0.2;10.0;"T72_DDR";0;1981;60;60;;;"tank_C";"['armor']";"EDefaultFactoriesTanks";100;5;0;;;"Descriptor_OrderAvailability_T72_DDR";"WeaponDescriptor_T72_DDR";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T80BV_CMD_SOV";"Unit_T80BV_CMD_SOV";"ENationaliteAxis";"SOV";1.0;"ArmorDescriptor_Blindage_17";"ArmorDescriptor_Blindage_9";"ArmorDescriptor_Blindage_3";"ArmorDescriptor_Blindage_3";10.0;0.0;;63.0;;0.5714285714285714;22.5;69.75;5.0;2040;500.0;;84.9;20;0.26;8.0;"T80BV_CMD_SOV";0;1981;60;60;;;"tank_A";"['hq']";"EDefaultFactoriesTanks";310;9;0;;;"Descriptor_OrderAvailability_T80BV_CMD_SOV";"WeaponDescriptor_T80BV_CMD_SOV";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T80BV_SOV";"Unit_T80BV_SOV";"ENationaliteAxis";"SOV";1.0;"ArmorDescriptor_Blindage_17";"ArmorDescriptor_Blindage_9";"ArmorDescriptor_Blindage_3";"ArmorDescriptor_Blindage_3";10.0;0.0;;63.0;;0.5714285714285714;22.5;69.75;5.0;2040;500.0;;63.675;20;0.2;10.0;"T80BV_SOV";0;1981;60;60;;;"tank_A";"['armor']";"EDefaultFactoriesTanks";225;5;0;"Descriptor_Unit_T80BV_CMD_SOV";;"Descriptor_OrderAvailability_T80BV_SOV";"WeaponDescriptor_T80BV_SOV";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T80B_CMD_SOV";"Unit_T80B_CMD_SOV";"ENationaliteAxis";"SOV";1.0;"ArmorDescriptor_Blindage_14";"ArmorDescriptor_Blindage_8";"ArmorDescriptor_Blindage_3";"ArmorDescriptor_Blindage_3";10.0;0.0;;63.0;;0.5714285714285714;22.5;69.75;5.0;2040;500.0;;84.9;20;0.26;8.0;"T80B_CMD_SOV";0;1981;60;60;;;"tank_C";"['hq']";"EDefaultFactoriesTanks";285;9;0;;;"Descriptor_OrderAvailability_T80B_CMD_SOV";"WeaponDescriptor_T80B_CMD_SOV";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T80B_SOV";"Unit_T80B_SOV";"ENationaliteAxis";"SOV";1.0;"ArmorDescriptor_Blindage_14";"ArmorDescriptor_Blindage_8";"ArmorDescriptor_Blindage_3";"ArmorDescriptor_Blindage_3";10.0;0.0;;63.0;;0.5714285714285714;22.5;69.75;5.0;2040;500.0;;63.675;20;0.2;10.0;"T80B_SOV";0;1981;60;60;;;"tank_B";"['armor']";"EDefaultFactoriesTanks";200;5;0;"Descriptor_Unit_T80B_CMD_SOV";;"Descriptor_OrderAvailability_T80B_SOV";"WeaponDescriptor_T80B_SOV";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T80UD_SOV";"Unit_T80UD_SOV";"ENationaliteAxis";"SOV";1.0;"ArmorDescriptor_Blindage_21";"ArmorDescriptor_Blindage_9";"ArmorDescriptor_Blindage_3";"ArmorDescriptor_Blindage_3";10.0;0.0;;63.0;;0.5714285714285714;22.5;69.75;5.0;2040;450.0;;63.675;20;0.2;10.0;"T80UD_SOV";0;1981;60;60;;;"tank_A";"['armor']";"EDefaultFactoriesTanks";350;5;0;"Descriptor_Unit_T80U_SOV";;"Descriptor_OrderAvailability_T80UD_SOV";"WeaponDescriptor_T80UD_SOV";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T80U_CMD_SOV";"Unit_T80U_CMD_SOV";"ENationaliteAxis";"SOV";1.0;"ArmorDescriptor_Blindage_20";"ArmorDescriptor_Blindage_9";"ArmorDescriptor_Blindage_3";"ArmorDescriptor_Blindage_3";10.0;0.0;;67.5;;0.46666666666666656;22.5;69.75;5.0;2040;450.0;;84.9;20;0.26;8.0;"T80U_CMD_SOV";0;1981;60;60;;;"tank_A";"['hq']";"EDefaultFactoriesTanks";405;9;0;;;"Descriptor_OrderAvailability_T80U_CMD_SOV";"WeaponDescriptor_T80U_CMD_SOV";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T80U_SOV";"Unit_T80U_SOV";"ENationaliteAxis";"SOV";1.0;"ArmorDescriptor_Blindage_20";"ArmorDescriptor_Blindage_9";"ArmorDescriptor_Blindage_3";"ArmorDescriptor_Blindage_3";10.0;0.0;;67.5;;0.46666666666666656;22.5;69.75;5.0;2040;450.0;;63.675;20;0.2;10.0;"T80U_SOV";0;1981;60;60;;;"tank_A";"['armor']";"EDefaultFactoriesTanks";305;5;0;"Descriptor_Unit_T80U_CMD_SOV";;"Descriptor_OrderAvailability_T80U_SOV";"WeaponDescriptor_T80U_SOV";;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T813_DDR";"Unit_T813_DDR";"ENationaliteAxis";"DDR";1.0;"ArmorDescriptor_Vehicule_1";"ArmorDescriptor_Vehicule_1";"ArmorDescriptor_Vehicule_1";"ArmorDescriptor_Vehicule_1";5.0;0.0;;81.0;;0.5444444444444445;33.75;69.75;3.0;;;;42.45;10;0.13;15.0;"T813_DDR";0;1982;1;1;;;"tank_B";"['supply']";"EDefaultFactoriesLogistic";60;1;1;"Descriptor_Unit_Ural_4320_DDR";1750.0;"Descriptor_OrderAvailability_T813_DDR";;;;;;;;;;;;;;;;;;;
"Descriptor_Unit_T813_trans_DDR";"Unit_T813_trans_DDR";"ENationaliteAxis";"DDR";1.0;"ArmorDescriptor_Vehicule_1";"ArmorDescriptor_Vehicule_1";"ArmorDescriptor_Vehicule_1";"ArmorDescriptor_Vehicule_1";8.0;0.0;;81.0;;0.5444444444444445;33.75;69.75;3.0;300;800.0;;42.45;10;0.13;15.0;"T813_trans_DDR";0;1982;1;1;;;"tank_D";"['transport']";"EDefaultFactoriesInfantry";20;1;1;"Descriptor_Unit_W50_LA_A_DDR";;"Descriptor_OrderAvailability_T813_trans_DDR";;;;;;;;;;;;;;;;;;;
"Descriptor_Unit_TOS1_Buratino_SOV";"Unit_TOS1_Buratino_SOV";"ENationaliteAxis";"SOV";1.0;"ArmorDescriptor_Blindage_10";"ArmorDescriptor_Blindage_5";"ArmorDescriptor_Blindage_2";"ArmorDescriptor_Blindage_2";10.0;0.0;;54.0;;0.8333333333333333;22.5;45.0;7.0;1250;600.0;;42.45;10;0.13;15.0;"TOS1_Buratino_SOV";0;1986;60;60;;;"tank_A";"['mlrs']";"EDefaultFactoriesSupport";380;10;0;"Descriptor_Unit_TO_55_SOV";;"Descriptor_OrderAvailability_TOS1_Buratino_SOV";"WeaponDescriptor_TOS1_Buratino_SOV";;;;;;;;;;;;;;;;;;
